  -0.203863079914768   0.514819472452063   0.832706884462861
   0.198268255682819   0.515423795158074   0.833683399242986
   0.401613124581505   0.171700200767952   0.899569863445928
  -0.404232710727215   0.727507199283242   0.554372790249649
  -0.202911861886504   0.939965857590779   0.274391987618778
  -0.854952919135300   0.514810749662485   0.063446025044750
  -0.731616891898696   0.515421976952483   0.446180354971940
  -0.406787681898741   0.171902029452550   0.897203139832638
  -0.731441684866553   0.171701232224526   0.659933139410469
  -0.652153268007459   0.727505903903451  -0.213146134876551
  -0.323667330717959   0.939962781925789  -0.108210108678639
  -0.324533157718303   0.514818182211209  -0.793498877633821
  -0.650424589530983   0.515423006569814  -0.557930979272513
  -0.978995067598171   0.171903011703539  -0.109626694676550
  -0.853664340484416   0.171700173702123  -0.491707478218471
   0.001189294205168   0.727503217022061  -0.686103239171661
   0.002888986429344   0.939957058727078  -0.341280502675662
   0.654381469966347   0.514814703994229  -0.553850803299965
   0.329642119773434   0.515418853184100  -0.790999038339279
   0.198264450428506  -0.171899137361784   0.964956939075810
   0.203859202565302   0.171698286051533  -0.963826293528250
   0.652889068915792   0.727505998135165  -0.210881213880296
   0.325451404504472   0.939963164053649  -0.102716276842179
   0.200890851989146   0.938860845763887   0.279612549572787
   0.404232710727215   0.727507199283242   0.554372790249649
   0.730909324332949   0.171747179232925   0.660510761478332
   0.728966968415404   0.514810695645989   0.451195197899700
   0.854150570222615   0.515418122797465   0.069072151264587
   0.856472054897088   0.171900030133743  -0.486729903355421
   0.979649378621058   0.171700207642777  -0.103952554864238
